382748981,1000000000
38275176,100000000
38271092,100000000
38273464,100000000
38267967,100000000
38275401,100000000
38271099,100000000
38271141,100000000
38258013,100000000
38274030,100000000
38266235,100000000
38277299,100000000
382739158,1000000000
382698050,1000000000
382723831,1000000000
